sourcemmsi,navigationalstatus,rateofturn,speedoverground,courseoverground,trueheading,lon,lat,t
201000000,0.0,0.0,0.0,285.4,261,-4.4845133,48.38119,1458650178
201000000,0.0,0.0,0.0,282.0,261,-4.4845085,48.38118,1458650188
201000000,0.0,0.0,0.0,282.5,261,-4.4844985,48.38114,1458650199
201000000,0.0,0.0,0.0,282.1,261,-4.484495,48.381134,1458650210
201000000,0.0,0.0,0.0,283.0,261,-4.4844832,48.381138,1458650219
201000000,0.0,0.0,0.0,284.5,261,-4.484472,48.38116,1458650228
201000000,0.0,0.0,0.0,296.6,261,-4.4844584,48.381172,1458650238
201000000,0.0,0.0,0.0,281.8,261,-4.4844565,48.38117,1458650248
201000000,0.0,0.0,0.0,282.4,261,-4.484463,48.38116,1458650259
201000000,0.0,0.0,0.0,284.0,261,-4.484475,48.38114,1458650269
201000000,0.0,0.0,0.0,285.8,261,-4.4844832,48.381115,1458650279
201000000,0.0,0.0,0.0,286.4,261,-4.484485,48.38111,1458650288
201000000,0.0,0.0,0.0,287.1,261,-4.484482,48.38112,1458650300
201000000,0.0,0.0,0.0,287.3,261,-4.4844685,48.38112,1458650308
201000000,0.0,0.0,0.0,287.1,261,-4.4844584,48.381123,1458650319
201000000,0.0,0.0,0.0,288.0,261,-4.48447,48.38114,1458650329
201000000,0.0,0.0,0.0,287.3,261,-4.484473,48.38114,1458650339
201000000,0.0,0.0,0.0,285.7,261,-4.48447,48.381134,1458650348
201000000,0.0,0.0,0.0,287.8,261,-4.484473,48.381126,1458650359
201000000,0.0,0.0,0.0,288.4,261,-4.484472,48.381126,1458650368
201000000,0.0,0.0,0.0,291.0,261,-4.4844785,48.38112,1458650379
201000000,0.0,0.0,0.1,292.4,261,-4.4844766,48.38112,1458650389
201000000,0.0,0.0,0.0,293.1,261,-4.484463,48.381126,1458650399
201000000,0.0,0.0,0.0,292.9,261,-4.484465,48.381134,1458650408
201000000,0.0,0.0,0.0,291.7,261,-4.4844666,48.38116,1458650419
201000000,0.0,0.0,0.0,293.0,261,-4.484473,48.381126,1458650429
201000000,0.0,0.0,0.0,296.2,261,-4.4844766,48.38114,1458650439
201000000,0.0,0.0,0.0,298.6,261,-4.4844785,48.381153,1458650449
201000000,0.0,0.0,0.0,299.3,261,-4.4844832,48.381157,1458650459
201000000,0.0,0.0,0.0,299.9,261,-4.48449,48.38118,1458650468
201000000,0.0,0.0,0.0,300.3,261,-4.484485,48.381153,1458650479
201000000,0.0,0.0,0.0,300.1,261,-4.4844832,48.38114,1458650488
201000000,0.0,0.0,0.0,301.0,261,-4.484492,48.381138,1458650499
201000000,0.0,0.0,0.0,300.6,261,-4.4845085,48.381134,1458650509
201000000,0.0,0.0,0.0,300.8,261,-4.4845085,48.381145,1458650519
201000000,0.0,0.0,0.0,301.8,261,-4.4845085,48.381153,1458650528
201000000,0.0,0.0,0.0,302.5,261,-4.484502,48.38116,1458650539
201000000,0.0,0.0,0.0,302.8,261,-4.484502,48.38117,1458650548
201000000,0.0,0.0,0.0,303.4,261,-4.4845033,48.381172,1458650559
201000000,0.0,0.0,0.0,303.4,261,-4.4845066,48.38117,1458650570
201000000,0.0,0.0,0.0,303.8,261,-4.484512,48.381165,1458650579
201000000,0.0,0.0,0.0,302.1,261,-4.4845133,48.38116,1458650588
201000000,0.0,0.0,0.0,299.4,261,-4.484495,48.38116,1458650599
201000000,0.0,0.0,0.1,297.6,261,-4.4844766,48.38117,1458650608
201000000,0.0,0.0,0.1,293.7,261,-4.4844584,48.381153,1458650619
201000000,0.0,0.0,0.0,293.1,261,-4.484453,48.381153,1458650630
201000000,0.0,0.0,0.0,292.5,261,-4.48447,48.381153,1458650638
201000000,0.0,0.0,0.0,291.6,261,-4.4844933,48.381145,1458650648
201000000,0.0,0.0,0.0,293.0,261,-4.4845,48.381115,1458650659
201000000,0.0,0.0,0.0,293.2,261,-4.484502,48.3811,1458650668
201000000,0.0,0.0,0.0,292.7,261,-4.484495,48.3811,1458650679
201000000,0.0,0.0,0.0,292.4,261,-4.4844985,48.381104,1458650689
201000000,0.0,0.0,0.0,291.1,261,-4.4845,48.381107,1458650698
201000000,0.0,0.0,0.0,289.5,261,-4.4844966,48.381115,1458650708
201000000,0.0,0.0,0.0,288.6,261,-4.4844885,48.38112,1458650719
201000000,0.0,0.0,0.0,288.1,261,-4.4844866,48.38112,1458650729
201000000,0.0,0.0,0.0,288.8,261,-4.484482,48.38113,1458650739
201000000,0.0,0.0,0.0,290.1,261,-4.4844685,48.38115,1458650749
201000000,0.0,0.0,0.1,289.8,261,-4.4844666,48.381153,1458650758
201000000,0.0,0.0,0.0,290.5,261,-4.484495,48.38116,1458650768
201000000,0.0,0.0,0.0,291.1,261,-4.484492,48.38116,1458650779
201000000,0.0,0.0,0.0,290.2,261,-4.484485,48.381157,1458650788
201000000,0.0,0.0,0.0,290.3,261,-4.48449,48.38117,1458650798
201000000,0.0,0.0,0.0,289.6,261,-4.484515,48.38117,1458650809
201000000,0.0,0.0,0.0,289.4,261,-4.4845366,48.38117,1458650819
201000000,0.0,0.0,0.0,289.5,261,-4.4845467,48.38117,1458650828
201000000,0.0,0.0,0.0,289.0,261,-4.4845433,48.381165,1458650839
201000000,0.0,0.0,0.0,288.6,261,-4.484532,48.381157,1458650848
201000000,0.0,0.0,0.0,285.4,261,-4.4845185,48.381145,1458650858
201000000,0.0,0.0,0.0,285.7,261,-4.484502,48.38114,1458650870
201000000,0.0,0.0,0.0,285.0,261,-4.484495,48.381134,1458650878
201000000,0.0,0.0,0.0,282.9,261,-4.4845033,48.38114,1458650888
201000000,0.0,0.0,0.0,282.0,261,-4.4845,48.38114,1458650899
201000000,0.0,0.0,0.0,279.9,261,-4.4844966,48.38114,1458650908
201000000,0.0,0.0,0.0,276.6,261,-4.484492,48.381134,1458650918
201000000,0.0,0.0,0.1,274.8,261,-4.4844885,48.381126,1458650929
201000000,0.0,0.0,0.0,273.1,261,-4.4844832,48.38112,1458650938
201000000,0.0,0.0,0.0,271.3,261,-4.48448,48.38112,1458650948
201000000,0.0,0.0,0.0,268.5,261,-4.48448,48.381126,1458650959
201000000,0.0,0.0,0.0,267.2,261,-4.484482,48.381134,1458650968
201000000,0.0,0.0,0.0,266.7,261,-4.484485,48.38114,1458650978
201000000,0.0,0.0,0.0,265.9,261,-4.4844866,48.38114,1458650989
201000000,0.0,0.0,0.0,266.6,261,-4.4844885,48.381145,1458650998
201000000,0.0,0.0,0.0,265.2,261,-4.4844885,48.38112,1458651009
201000000,0.0,0.0,0.0,265.1,261,-4.4844966,48.38111,1458651019
201000000,0.0,0.0,0.0,264.3,261,-4.484505,48.381115,1458651029
201000000,0.0,0.0,0.0,263.2,261,-4.4845085,48.381123,1458651038
201000000,0.0,0.0,0.0,262.7,261,-4.4844985,48.381138,1458651049
201000000,0.0,0.0,0.0,261.3,261,-4.4844933,48.38114,1458651058
201000000,0.0,0.0,0.0,261.3,261,-4.4844933,48.38114,1458651068
201000000,0.0,0.0,0.0,260.6,261,-4.4844985,48.38114,1458651079
201000000,0.0,0.0,0.0,260.1,261,-4.484505,48.381145,1458651088
201000000,0.0,0.0,0.0,261.1,261,-4.484512,48.381153,1458651099
201000000,0.0,0.0,0.0,262.7,261,-4.4845066,48.38116,1458651109
201000000,0.0,0.0,0.0,263.3,261,-4.484505,48.381153,1458651119
201000000,0.0,0.0,0.0,263.3,261,-4.4844933,48.381145,1458651128
201000000,0.0,0.0,0.0,264.7,261,-4.48449,48.381145,1458651139
201000000,0.0,0.0,0.0,266.5,261,-4.4844966,48.381138,1458651148
201000000,0.0,0.0,0.0,267.5,261,-4.4844966,48.381126,1458651159
201000000,0.0,0.0,0.0,267.4,261,-4.4845,48.381126,1458651169
201000000,0.0,0.0,0.0,267.1,261,-4.4845033,48.381134,1458651178
201000000,0.0,0.0,0.0,266.7,261,-4.4845066,48.38113,1458651188
201000000,0.0,0.0,0.0,267.9,261,-4.484505,48.381134,1458651198
201000000,0.0,0.0,0.0,270.2,261,-4.484505,48.38113,1458651208
201000000,0.0,0.0,0.0,271.3,261,-4.4845085,48.381126,1458651219
201000000,0.0,0.0,0.0,272.0,261,-4.484512,48.381126,1458651229
201000000,0.0,0.0,0.0,269.7,261,-4.4845033,48.381134,1458651238
201000000,0.0,0.0,0.0,268.6,261,-4.4845033,48.38114,1458651248
201000000,0.0,0.0,0.0,269.0,261,-4.4845066,48.38114,1458651258
201000000,0.0,0.0,0.0,269.9,261,-4.4845133,48.381134,1458651268
201000000,0.0,0.0,0.0,269.5,261,-4.484505,48.381134,1458651280
201000000,0.0,0.0,0.0,268.5,261,-4.48449,48.38114,1458651289
201000000,0.0,0.0,0.0,268.7,261,-4.484485,48.381145,1458651298
201000000,0.0,0.0,0.0,268.5,261,-4.48448,48.38114,1458651309
201000000,0.0,0.0,0.0,267.4,261,-4.4844766,48.381134,1458651318
201000000,0.0,0.0,0.0,267.3,261,-4.484485,48.381126,1458651328
201000000,0.0,0.0,0.0,268.4,261,-4.484502,48.38112,1458651340
201000000,0.0,0.0,0.0,268.9,261,-4.484512,48.381115,1458651348
201000000,0.0,0.0,0.0,268.7,261,-4.48451,48.381123,1458651358
201000000,0.0,0.0,0.0,268.9,261,-4.4845,48.381134,1458651369
201000000,0.0,0.0,0.0,271.3,261,-4.48449,48.38114,1458651378
201000000,0.0,0.0,0.0,273.7,261,-4.484482,48.381145,1458651388
201000000,0.0,0.0,0.0,274.5,261,-4.4844766,48.381145,1458651399
201000000,0.0,0.0,0.0,274.0,261,-4.484475,48.38114,1458651408
201000000,0.0,0.0,0.0,274.1,261,-4.4844666,48.381153,1458651418
201000000,0.0,0.0,0.0,273.3,261,-4.484473,48.381153,1458651429
201000000,0.0,0.0,0.0,274.0,261,-4.4844785,48.381153,1458651438
201000000,0.0,0.0,0.0,273.9,261,-4.4844785,48.38115,1458651449
201000000,0.0,0.0,0.0,274.2,261,-4.4844866,48.38114,1458651459
201000000,0.0,0.0,0.0,277.6,261,-4.484502,48.381126,1458651468
201000000,0.0,0.0,0.0,279.9,261,-4.48451,48.381115,1458651478
201000000,0.0,0.0,0.0,282.3,261,-4.4845085,48.381115,1458651489
201000000,0.0,0.0,0.0,286.4,261,-4.4845066,48.381115,1458651498
201000000,0.0,0.0,0.0,290.0,261,-4.484505,48.38112,1458651509
201000000,0.0,0.0,0.0,292.9,261,-4.4844985,48.38112,1458651519
201000000,0.0,0.0,0.0,295.4,261,-4.484505,48.381115,1458651529
201000000,0.0,0.0,0.0,298.9,261,-4.484512,48.38111,1458651538
201000000,0.0,0.0,0.0,302.0,261,-4.484502,48.381115,1458651549
201000000,0.0,0.0,0.0,303.7,261,-4.4844966,48.38112,1458651559
201000000,0.0,0.0,0.0,305.7,261,-4.4844933,48.38112,1458651569
201000000,0.0,0.0,0.0,307.9,261,-4.4844866,48.38112,1458651578
201000000,0.0,0.0,0.0,309.8,261,-4.484472,48.38112,1458651588
201000000,0.0,0.0,0.0,309.9,261,-4.48446,48.381126,1458651598
201000000,0.0,0.0,0.0,309.9,261,-4.484462,48.381126,1458651609
201000000,0.0,0.0,0.0,310.4,261,-4.48447,48.381126,1458651619
201000000,0.0,0.0,0.0,310.4,261,-4.484485,48.381123,1458651629
201000000,0.0,0.0,0.0,312.2,261,-4.484495,48.38112,1458651637
201000000,0.0,0.0,0.0,315.3,261,-4.484502,48.381115,1458651649
201000000,0.0,0.0,0.0,316.3,261,-4.4845085,48.381115,1458651659
201000000,0.0,0.0,0.0,317.6,261,-4.484505,48.381115,1458651669
201000000,0.0,0.0,0.0,316.7,260,-4.484505,48.381115,1458651679
201000000,0.0,0.0,0.0,318.8,260,-4.4845066,48.381126,1458651689
201000000,0.0,0.0,0.0,319.1,260,-4.484512,48.381138,1458651697
201000000,0.0,0.0,0.0,319.2,260,-4.484515,48.381134,1458651709
201000000,0.0,0.0,0.0,319.2,261,-4.484515,48.381126,1458651719
201000000,0.0,0.0,0.0,318.3,261,-4.4845033,48.381126,1458651729
201000000,0.0,0.0,0.0,317.3,261,-4.4845,48.381134,1458651739
201000000,0.0,0.0,0.0,313.1,261,-4.484495,48.381126,1458651749
201000000,0.0,0.0,0.0,309.7,261,-4.4844966,48.381123,1458651757
201000000,0.0,0.0,0.0,308.5,261,-4.484502,48.38112,1458651769
201000000,0.0,0.0,0.0,310.7,261,-4.4845066,48.38112,1458651778
201000000,0.0,0.0,0.0,312.9,261,-4.48451,48.381115,1458651789
201000000,0.0,0.0,0.0,315.1,261,-4.484495,48.381126,1458651799
201000000,0.0,0.0,0.0,316.0,261,-4.4844866,48.381126,1458651808
201000000,0.0,0.0,0.0,316.1,261,-4.484485,48.381126,1458651818
201000000,0.0,0.0,0.0,314.3,261,-4.484495,48.381123,1458651829
201000000,0.0,0.0,0.0,314.0,261,-4.4845185,48.38112,1458651838
201000000,0.0,0.0,0.0,314.3,261,-4.4845366,48.381107,1458651849
201000000,0.0,0.0,0.0,314.2,261,-4.484535,48.38111,1458651859
201000000,0.0,0.0,0.0,313.6,261,-4.48454,48.381115,1458651868
201000000,0.0,0.0,0.0,312.0,261,-4.484532,48.381115,1458651878
201000000,0.0,0.0,0.0,311.5,261,-4.484535,48.38113,1458651889
201000000,0.0,0.0,0.0,311.0,262,-4.4845266,48.381134,1458651898
201000000,0.0,0.0,0.0,309.8,262,-4.4845233,48.38113,1458651909
201000000,0.0,0.0,0.0,308.7,262,-4.4845185,48.381126,1458651919
201000000,0.0,0.0,0.0,309.9,262,-4.4845133,48.38113,1458651928
201000000,0.0,0.0,0.0,312.0,261,-4.4845166,48.38114,1458651937
201000000,0.0,0.0,0.0,315.2,261,-4.484512,48.381153,1458651949
201000000,0.0,0.0,0.0,322.3,261,-4.4845085,48.381145,1458651959
201000000,0.0,0.0,0.0,325.4,261,-4.4845066,48.38114,1458651970
201000000,0.0,0.0,0.0,328.5,261,-4.4844885,48.38114,1458651979
201000000,0.0,0.0,0.0,332.6,261,-4.484482,48.381134,1458651988
201000000,0.0,0.0,0.0,336.9,261,-4.484492,48.38113,1458651998
201000000,0.0,0.0,0.0,340.0,261,-4.484502,48.381126,1458652008
201000000,0.0,0.0,0.0,343.6,261,-4.4845085,48.381126,1458652019
201000000,0.0,0.0,0.0,343.9,261,-4.4845085,48.381126,1458652030
201000000,0.0,0.0,0.0,344.6,261,-4.4845066,48.38112,1458652039
201000000,0.0,0.0,0.0,344.3,261,-4.48451,48.381115,1458652048
201000000,0.0,0.0,0.0,343.7,261,-4.4845233,48.38112,1458652058
201000000,0.0,0.0,0.0,343.8,261,-4.4845285,48.38112,1458652068
201000000,0.0,0.0,0.0,343.0,261,-4.4845285,48.38112,1458652079
201000000,0.0,0.0,0.0,341.9,261,-4.484525,48.381115,1458652089
201000000,0.0,0.0,0.0,342.6,261,-4.484522,48.38112,1458652099
201000000,0.0,0.0,0.0,342.5,261,-4.48452,48.381126,1458652108
201000000,0.0,0.0,0.0,341.9,261,-4.4845285,48.381134,1458652118
201000000,0.0,0.0,0.0,338.2,261,-4.484542,48.38112,1458652139
201000000,0.0,0.0,0.0,334.2,261,-4.4845133,48.38113,1458652149
201000000,0.0,0.0,0.0,331.6,261,-4.4845,48.38114,1458652159
201000000,0.0,0.0,0.0,330.4,262,-4.4845085,48.381145,1458652168
201000000,0.0,0.0,0.0,328.6,262,-4.48451,48.381145,1458652179
201000000,0.0,0.0,0.0,327.7,262,-4.484512,48.38114,1458652190
201000000,0.0,0.0,0.0,326.0,262,-4.4845133,48.381123,1458652199
201000000,0.0,0.0,0.0,326.1,262,-4.484512,48.381115,1458652209
201000000,0.0,0.0,0.0,325.6,262,-4.484505,48.38112,1458652218
201000000,0.0,0.0,0.0,324.7,262,-4.484502,48.38113,1458652228
201000000,0.0,0.0,0.0,326.5,261,-4.4844933,48.381134,1458652239
201000000,0.0,0.0,0.0,328.7,261,-4.4845066,48.381126,1458652250
201000000,0.0,0.0,0.0,327.4,261,-4.484515,48.381115,1458652259
201000000,0.0,0.0,0.0,325.3,261,-4.4845185,48.381107,1458652269
201000000,0.0,0.0,0.0,325.1,261,-4.484522,48.381104,1458652278
201000000,0.0,0.0,0.0,317.3,262,-4.484522,48.381107,1458652289
201000000,0.0,0.0,0.1,310.1,262,-4.48452,48.381115,1458652299
201000000,0.0,0.0,0.0,307.2,262,-4.4845166,48.381115,1458652309
201000000,0.0,0.0,0.0,305.3,261,-4.4845166,48.381115,1458652318
201000000,0.0,0.0,0.0,306.7,261,-4.4845166,48.38111,1458652327
201000000,0.0,0.0,0.0,307.7,262,-4.48452,48.381104,1458652339
201000000,0.0,0.0,0.0,310.4,261,-4.484525,48.381107,1458652349
201000000,0.0,0.0,0.0,315.8,261,-4.4845285,48.381107,1458652359
201000000,0.0,0.0,0.0,324.2,262,-4.4845285,48.381115,1458652378
201000000,0.0,0.0,0.0,323.9,262,-4.4845266,48.381115,1458652388
201000000,0.0,0.0,0.0,326.0,262,-4.48452,48.381115,1458652398
201000000,0.0,0.0,0.0,328.1,262,-4.484515,48.381115,1458652408
201000000,0.0,0.0,0.0,328.3,261,-4.48449,48.38114,1458652429
201000000,0.0,0.0,0.0,329.7,261,-4.484505,48.381134,1458652438
201000000,0.0,0.0,0.0,331.0,261,-4.4845166,48.38112,1458652448
201000000,0.0,0.0,0.0,332.1,261,-4.48453,48.381115,1458652457
201000000,0.0,0.0,0.0,331.0,261,-4.4845433,48.381107,1458652470
201000000,0.0,0.0,0.0,328.9,262,-4.4845533,48.381092,1458652479
201000000,0.0,0.0,0.0,322.2,262,-4.48454,48.3811,1458652489
201000000,0.0,0.0,0.0,318.7,262,-4.484525,48.38111,1458652498
201000000,0.0,0.0,0.0,316.8,262,-4.48452,48.381115,1458652507
201000000,0.0,0.0,0.0,315.3,262,-4.4845185,48.381115,1458652517
201000000,0.0,0.0,0.0,311.5,262,-4.4845285,48.381107,1458652530
201000000,0.0,0.0,0.0,310.4,262,-4.4845233,48.38112,1458652539
201000000,0.0,0.0,0.0,309.9,262,-4.48451,48.381134,1458652549
201000000,0.0,0.0,0.0,309.0,262,-4.4845066,48.38113,1458652558
201000000,0.0,0.0,0.0,309.5,262,-4.4845033,48.381126,1458652567
201000000,0.0,0.0,0.0,310.7,262,-4.4845,48.381126,1458652577
201000000,0.0,0.0,0.0,309.2,261,-4.4845033,48.38112,1458652589
201000000,0.0,0.0,0.0,305.9,261,-4.4845033,48.381115,1458652599
201000000,0.0,0.0,0.0,303.4,261,-4.484492,48.381123,1458652609
201000000,0.0,0.0,0.0,300.4,261,-4.4844832,48.381126,1458652619
201000000,0.0,0.0,0.0,298.7,262,-4.484482,48.38112,1458652627
201000000,0.0,0.0,0.0,296.5,262,-4.4844866,48.381115,1458652638
201000000,0.0,0.0,0.0,294.2,262,-4.4844966,48.3811,1458652649
201000000,0.0,0.0,0.0,291.9,261,-4.4845033,48.381092,1458652659
201000000,0.0,0.0,0.0,291.2,261,-4.484502,48.381092,1458652669
201000000,0.0,0.0,0.0,290.9,261,-4.4844985,48.381104,1458652678
201000000,0.0,0.0,0.0,289.7,261,-4.4844985,48.381107,1458652688
201000000,0.0,0.0,0.0,288.8,261,-4.4845033,48.381115,1458652698
201000000,0.0,0.0,0.0,287.4,261,-4.4845166,48.381107,1458652708
201000000,0.0,0.0,0.0,285.6,261,-4.484532,48.381104,1458652719
201000000,0.0,0.0,0.0,286.7,261,-4.48454,48.381115,1458652729
201000000,0.0,0.0,0.0,288.1,261,-4.4845366,48.38112,1458652738
201000000,0.0,0.0,0.0,289.3,261,-4.484525,48.38112,1458652749
201000000,0.0,0.0,0.0,288.4,261,-4.4845166,48.38112,1458652758
201000000,0.0,0.0,0.0,289.0,261,-4.484512,48.381115,1458652768
201000000,0.0,0.0,0.0,289.2,261,-4.4845085,48.38111,1458652778
201000000,0.0,0.0,0.0,291.8,261,-4.48453,48.381123,1458652789
201000000,0.0,0.0,0.0,289.5,261,-4.4845333,48.381126,1458652799
201000000,0.0,0.0,0.0,289.2,261,-4.4845266,48.381126,1458652809
201000000,0.0,0.0,0.0,289.4,261,-4.4845185,48.381115,1458652818
201000000,0.0,0.0,0.0,293.3,261,-4.4845133,48.381115,1458652828
201000000,0.0,0.0,0.0,295.7,261,-4.484505,48.381115,1458652838
201000000,0.0,0.0,0.0,297.5,261,-4.484495,48.381115,1458652849
201000000,0.0,0.0,0.0,298.2,261,-4.4844885,48.381115,1458652859
201000000,0.0,0.0,0.0,301.1,261,-4.4844832,48.38111,1458652869
201000000,0.0,0.0,0.0,301.7,261,-4.48448,48.381107,1458652878
201000000,0.0,0.0,0.0,302.6,261,-4.484473,48.381115,1458652888
201000000,0.0,0.0,0.0,300.5,261,-4.484475,48.381115,1458652898
201000000,0.0,0.0,0.0,298.9,261,-4.484482,48.381115,1458652909
201000000,0.0,0.0,0.0,298.8,261,-4.4844866,48.38112,1458652918
201000000,0.0,0.0,0.0,299.3,261,-4.484485,48.38112,1458652929
201000000,0.0,0.0,0.0,302.8,261,-4.48447,48.381126,1458652938
201000000,0.0,0.0,0.0,304.8,261,-4.4844766,48.38111,1458652948
201000000,0.0,0.0,0.0,306.5,261,-4.4844766,48.3811,1458652959
201000000,0.0,0.0,0.0,306.9,261,-4.484475,48.3811,1458652967
201000000,0.0,0.0,0.0,303.3,261,-4.484482,48.381092,1458652978
201000000,0.0,0.0,0.0,299.4,261,-4.48449,48.38109,1458652989
201000000,0.0,0.0,0.0,295.3,261,-4.484455,48.381138,1458652998
201000000,0.0,0.0,0.0,292.6,261,-4.4844465,48.381123,1458653008
201000000,0.0,0.0,0.0,291.2,262,-4.48447,48.381107,1458653018
201000000,0.0,0.0,0.0,289.4,262,-4.4844885,48.3811,1458653027
201000000,0.0,0.0,0.0,288.0,262,-4.4845085,48.381092,1458653038
201000000,0.0,0.0,0.0,287.4,262,-4.484512,48.381092,1458653049
201000000,0.0,0.0,0.0,284.3,262,-4.4845133,48.381092,1458653059
201000000,0.0,0.0,0.0,283.4,262,-4.48449,48.38108,1458653068
201000000,0.0,0.0,0.0,282.6,262,-4.4844866,48.381073,1458653078
201000000,0.0,0.0,0.0,284.3,262,-4.4844785,48.381073,1458653088
201000000,0.0,0.0,0.0,286.1,262,-4.484485,48.38108,1458653098
201000000,0.0,0.0,0.0,290.6,261,-4.484485,48.381096,1458653109
201000000,0.0,0.0,0.0,292.9,261,-4.484463,48.38112,1458653119
201000000,0.0,0.0,0.0,295.5,261,-4.4844766,48.381115,1458653128
201000000,0.0,0.0,0.0,296.7,261,-4.48448,48.3811,1458653138
201000000,0.0,0.0,0.0,296.9,261,-4.4844933,48.381092,1458653148
201000000,0.0,0.0,0.0,295.7,261,-4.48451,48.381096,1458653158
201000000,0.0,0.0,0.0,297.7,261,-4.484512,48.381115,1458653179
201000000,0.0,0.0,0.0,298.4,261,-4.4845066,48.381115,1458653188
201000000,0.0,0.0,0.0,298.3,261,-4.484502,48.381107,1458653199
201000000,0.0,0.0,0.0,294.5,261,-4.48448,48.38109,1458653208
201000000,0.0,0.0,0.0,292.0,261,-4.4844966,48.38109,1458653219
201000000,0.0,0.0,0.0,291.3,261,-4.4844866,48.381092,1458653229
201000000,0.0,0.0,0.0,289.3,261,-4.484472,48.38112,1458653239
201000000,0.0,0.0,0.0,288.6,261,-4.484482,48.381123,1458653249
201000000,0.0,0.0,0.0,283.1,261,-4.484492,48.381115,1458653259
201000000,0.0,0.0,0.0,282.2,262,-4.484492,48.38111,1458653267
201000000,0.0,0.0,0.0,279.3,262,-4.4844933,48.381107,1458653279
201000000,0.0,0.0,0.0,278.2,262,-4.4845,48.381115,1458653289
201000000,0.0,0.0,0.0,278.2,262,-4.484482,48.381115,1458653299
201000000,0.0,0.0,0.0,275.7,262,-4.484485,48.381107,1458653309
201000000,0.0,0.0,0.0,274.2,262,-4.484482,48.3811,1458653319
201000000,0.0,0.0,0.0,273.7,262,-4.4844766,48.38109,1458653328
201000000,0.0,0.0,0.0,273.9,262,-4.484475,48.38109,1458653338
201000000,0.0,0.0,0.0,276.4,262,-4.4844685,48.381107,1458653349
201000000,0.0,0.0,0.0,277.0,262,-4.4844666,48.381115,1458653359
201000000,0.0,0.0,0.0,277.1,262,-4.4844766,48.38111,1458653368
201000000,0.0,0.0,0.0,277.8,262,-4.4844866,48.3811,1458653379
201000000,0.0,0.0,0.0,276.7,262,-4.48447,48.38109,1458653388
201000000,0.0,0.0,0.0,276.7,262,-4.484475,48.381092,1458653398
201000000,0.0,0.0,0.0,277.5,261,-4.484482,48.381107,1458653409
201000000,0.0,0.0,0.0,279.8,261,-4.4844866,48.38111,1458653419
201000000,0.0,0.0,0.0,281.8,261,-4.4844885,48.381107,1458653428
201000000,0.0,0.0,0.0,283.6,261,-4.4844885,48.3811,1458653437
201000000,0.0,0.0,0.0,288.0,261,-4.4844832,48.381096,1458653449
201000000,0.0,0.0,0.0,287.2,261,-4.484485,48.3811,1458653458
201000000,0.0,0.0,0.0,296.6,261,-4.48448,48.3811,1458653469
201000000,0.0,0.0,0.0,315.0,261,-4.4844785,48.3811,1458653479
201000000,0.0,0.0,0.0,315.0,261,-4.484473,48.381096,1458653488
201000000,0.0,0.0,0.0,290.1,261,-4.48447,48.381092,1458653497
201000000,0.0,0.0,0.0,287.2,261,-4.48446,48.38109,1458653509
201000000,0.0,0.0,0.0,286.9,261,-4.4844317,48.38108,1458653518
201000000,0.0,0.0,0.0,287.5,261,-4.48443,48.381092,1458653529
201000000,0.0,0.0,0.0,285.7,261,-4.4844365,48.3811,1458653539
201000000,0.0,0.0,0.0,285.5,261,-4.484445,48.381107,1458653549
201000000,0.0,0.0,0.0,284.5,261,-4.484453,48.3811,1458653558
201000000,0.0,0.0,0.0,284.9,261,-4.48446,48.3811,1458653569
201000000,0.0,0.0,0.0,315.0,261,-4.48446,48.3811,1458653579
201000000,0.0,0.0,0.0,315.0,261,-4.48446,48.3811,1458653589
201000000,0.0,0.0,0.0,285.6,261,-4.484462,48.3811,1458653599
201000000,0.0,0.0,0.0,285.9,261,-4.484462,48.3811,1458653609
201000000,0.0,0.0,0.0,284.5,261,-4.4844666,48.3811,1458653618
201000000,0.0,0.0,0.0,290.6,261,-4.484465,48.3811,1458653629
201000000,0.0,0.0,0.0,282.2,261,-4.484445,48.38109,1458653639
201000000,0.0,0.0,0.0,283.0,261,-4.4844584,48.381092,1458653649
201000000,0.0,0.0,0.0,281.3,261,-4.4844766,48.381096,1458653659
201000000,0.0,0.0,0.0,280.0,262,-4.4844966,48.3811,1458653669
201000000,0.0,0.0,0.0,277.2,262,-4.4845133,48.381104,1458653679
201000000,0.0,0.0,0.0,275.2,261,-4.4845066,48.3811,1458653689
201000000,0.0,0.0,0.0,273.8,262,-4.484475,48.381084,1458653698
201000000,0.0,0.0,0.0,274.1,262,-4.48447,48.38108,1458653709
201000000,0.0,0.0,0.0,273.0,261,-4.4844766,48.38109,1458653719
201000000,0.0,0.0,0.0,276.5,261,-4.48448,48.381092,1458653729
201000000,0.0,0.0,0.0,280.2,261,-4.4844785,48.381092,1458653739
201000000,0.0,0.0,0.0,285.8,261,-4.48448,48.381092,1458653749
201000000,0.0,0.0,0.0,292.7,261,-4.484492,48.3811,1458653759
201000000,0.0,0.0,0.0,298.7,261,-4.484485,48.381104,1458653769
201000000,0.0,0.0,0.0,304.7,261,-4.48448,48.381107,1458653779
201000000,0.0,0.0,0.0,307.2,261,-4.4845033,48.38111,1458653789
201000000,0.0,0.0,0.0,304.7,261,-4.4845033,48.381107,1458653799
201000000,0.0,0.0,0.0,304.9,261,-4.4845066,48.3811,1458653809
201000000,0.0,0.0,0.0,305.1,261,-4.4845,48.3811,1458653818
201000000,0.0,0.0,0.0,303.0,261,-4.4845,48.3811,1458653829
